,fips,cases,deaths,popdense,population,ageab55,ageab65,AR,AS,AT,AU,pct_highschool_or_less,cases rate 10k,deaths rate 10k,deaths cases 10k,pctpov,pctmale,pctwhite,pctblack,pctindian,pctasian,pcthispanic,type,ozone,pm25,no2,so2
57,24033,54614,1085.0,727.41052,909308,26.245452585922475,0.1326283283551887,13.25952434539795,25.82244300842285,27.83924102783203,33.078792572021484,39.0819673538208,600.6105741948822,11.932150602436138,198.66700845936938,8.9,48.140564033308856,12.465962999999999,61.872762,0.24634118,4.31295,19.057789,1,0.0499725263157894,7.168438142857141,15.9036305,1.08674575
58,09001,56288,1720.0,583.09216,943823,29.901051362384678,0.15884122340735496,9.979247093200684,21.479904174804688,20.599578857421875,47.94126892089844,31.45915126800537,596.3830082547257,18.223755937289088,305.5713473564525,8.799999999999999,48.71125200381851,61.51365,10.974409,0.12470558,5.683057,20.177089000000002,1,0.0543164999999999,7.234319545454546,20.600566333333333,0.7780200000000002
59,45019,24202,321.0,170.73491,405905,29.568987817346432,0.16412953769970812,8.324847221374512,22.734891891479492,25.337783813476562,43.60247802734375,31.059739112854004,596.2478905162538,7.908254394501177,132.63366663912072,14.7,48.38644510414998,64.945245,26.414308,0.23281309000000003,1.7375987,5.0942954,1,0.0436324,7.304987944444444,9.6858381,1.1787449
60,10003,33211,462.0,506.57526,559335,29.03537236182251,0.1555919082481875,8.35633373260498,30.84398078918457,24.635427474975586,36.16425704956055,39.20031452178955,593.758659837128,8.259808522620611,139.11053566589382,11.4,48.47238238265083,56.788689000000005,24.85076,0.18772292000000002,5.686931700000001,10.276668,1,0.04812245,7.871653119999999,22.5208582,1.1410627
61,34013,47442,2391.0,2449.085,799767,25.82864759361163,0.13570452394259822,13.912578582763672,28.041027069091797,22.58871841430664,35.45767593383789,41.95360565185547,593.1977688501776,29.896207270367494,503.9838118123182,16.400000000000002,48.134519178710796,30.519888,38.628,0.18930513000000002,5.593254,23.546483000000002,1,0.0440252222222222,8.079122199999999,29.97022057142857,0.7790297999999999
62,42101,93885,2473.0,4556.5547,1584138,25.290220927722213,0.13652598447862502,15.319161415100098,32.593414306640625,22.399024963378906,29.688398361206055,47.91257572174072,592.6567003632259,15.611013686938891,263.4073600681685,24.9,47.317342302248925,34.35111,40.686038,0.21159772,7.5706787,15.167177,1,0.0472630952380952,8.601448076923075,25.11906966666667,2.2495193
63,28049,13966,265.0,105.24496,237085,26.644030621928845,0.1406288883733682,12.451635360717773,24.979482650756836,33.54698181152344,29.02189826965332,37.43111801147461,589.0714300778202,11.17742581774469,189.74652728053846,22.2,46.66554189425733,24.202712000000002,72.429299,0.080561824,0.7533163300000001,1.6335914,1,0.0433154999999999,8.800028099999999,16.535659600000002,1.3259000000000003
64,22033,25726,583.0,373.90353,440956,26.086049401754362,0.14180099601774318,9.523452758789062,27.283031463623047,28.262069702148438,34.93144607543945,36.80648422241211,583.4142181986412,13.221273777882601,226.61898468475474,18.3,47.76190821759994,44.403749999999995,46.53208,0.20478232999999998,3.3205125000000004,4.2042743,1,0.0419678666666666,9.2232609,12.814197900000002,2.15847825
65,48029,115697,1726.0,618.29456,1986049,22.682975092759538,0.1211556210345263,15.824079513549805,25.361303329467773,30.80089569091797,28.013721466064453,41.18538284301758,582.5485675328252,8.690621429783453,149.1827791558986,16.3,49.37018170246555,27.356172,7.361903,0.22280415999999997,2.9752539000000002,60.490250999999994,1,0.0457126,8.247534181818182,14.2998366,2.3460497777777776
66,37119,63088,566.0,806.68359,1093901,22.234461802302043,0.1120293335502939,9.72046947479248,16.993793487548828,27.906625747680664,45.379112243652344,26.71426296234131,576.7249504297007,5.174142815483302,89.7159523205681,12.7,48.0860699460006,46.40612,31.4693,0.29435935,6.2441666,13.561648000000002,1,0.0509445,8.342215166666666,19.1143959,0.7625566
